superid,round,game,showScore,initScore,payoff,cumulativePayoff,cPayoffS,WealthLevel,coop,local_rate_coop,degree,happ,harm,gender,age,prac_coop,initHapp,prac_cpayoff,initDegree,initNsize,prev_degree,post_coop_local_coop_harm_rate,country3,yindex,rank,post_coop_local_coop_rate,post_coop_local_harm_rate,n_rewiring_chances,n_size,p_rewiring_chances,cPayoffS2,cumulativePayoffS,cumulativePayoffS2,payoffS,age2
20109,12,201,0,200,300,2550,-0.466155391063511,Middle,1,0.875,8,2,0,male,13,2,0,100,5,10,8,0.875,US,0.66038680400664,0.222222222222222,0.875,0,1,10,0.111111111111111,0.217300848617575,0.255,0.065025,0.03,169
20109,13,201,0,200,600,3150,-0.0782492294565966,Middle,0,0.75,5,0,0,male,13,2,0,100,5,10,8,0.75,US,0.373188632792999,0.333333333333333,0.75,0,0,10,0,0.0061229419105511,0.315,0.099225,0.06,169
20109,14,201,0,200,50,3200,-0.261926149392806,Middle,1,0.6,6,-1,0,male,13,2,0,100,5,10,5,0.6,US,0.512211136590376,0.222222222222222,0.6,0,1,10,0.111111111111111,0.0686053077357425,0.32,0.1024,0.005,169
20109,15,201,0,200,200,3400,-0.345063054590903,Middle,1,0.833333333333333,6,1,0,male,13,2,0,100,5,10,6,0.833333333333333,US,0.573051144231321,0.222222222222222,0.833333333333333,0,2,10,0.222222222222222,0.119068511643604,0.34,0.1156,0.02,169
20110,0,201,0,200,NA,200,-0.316227766016838,Middle,NA,NA,6,2,NA,female,3,2,2,250,6,10,NA,NA,US,0.316227766016838,0.444444444444444,NA,NA,0,10,0,0.1,0.02,4e-04,NA,9
20110,1,201,0,200,0,200,-0.751651877365501,Poorer,1,NA,6,1,0,female,3,2,2,250,6,10,6,0.5,US,0.785817871791205,0.111111111111111,0.5,0,1,10,0.111111111111111,0.564980544747082,0.02,4e-04,0,9
20110,2,201,0,200,100,300,-1.02476392894454,Poorer,1,0.666666666666667,6,1,0,female,3,2,2,250,6,10,6,0.666666666666667,US,1.04156333761576,0.111111111111111,0.666666666666667,0,1,10,0.111111111111111,1.05014111006585,0.03,9e-04,0.01,9
20110,3,201,0,200,100,400,-1.34442139214907,Poorer,1,0.666666666666667,8,1,0,female,3,2,2,250,6,10,6,0.666666666666667,US,1.34442139214907,0,0.666666666666667,0,3,10,0.333333333333333,1.80746887966804,0.04,0.0016,0.01,9
20110,4,201,0,200,100,500,-1.34683326882528,Poorer,1,0.625,8,1,0,female,3,2,2,250,6,10,8,0.625,US,1.34683326882528,0,0.625,0,1,10,0.111111111111111,1.81395985401459,0.05,0.0025,0.01,9
20110,5,201,0,200,200,700,-1.33219878442109,Poorer,1,0.75,7,2,0,female,3,2,2,250,6,10,8,0.75,US,1.34525955681738,0.111111111111111,0.75,0,3,10,0.333333333333333,1.77475360121303,0.07,0.0049,0.02,9
20110,6,201,0,200,150,850,-1.27988020480503,Poorer,1,0.714285714285714,8,2,0,female,3,2,2,250,6,10,7,0.714285714285714,US,1.31269764595388,0.111111111111111,0.714285714285714,0,3,10,0.333333333333333,1.63809333865177,0.085,0.007225,0.015,9
20110,7,201,0,200,200,1050,-1.17170556915244,Poorer,1,0.75,8,2,0,female,3,2,2,250,6,10,8,0.75,US,1.23528649150955,0.111111111111111,0.75,0,2,10,0.222222222222222,1.37289394078284,0.105,0.011025,0.02,9
20110,8,201,0,200,100,1150,-1.15451898896073,Poorer,1,0.625,7,2,0,female,3,2,2,250,6,10,8,0.625,US,1.22028272883824,0.111111111111111,0.625,0,1,10,0.111111111111111,1.33291409587091,0.115,0.013225,0.01,9
20110,9,201,0,200,250,1400,-1.08947846523177,Poorer,1,0.857142857142857,8,2,0,female,3,2,2,250,6,10,7,0.857142857142857,US,1.17170325506058,0.111111111111111,0.857142857142857,0,4,10,0.444444444444444,1.18696332620377,0.14,0.0196,0.025,9
20110,10,201,0,200,200,1600,-1.00682417703806,Poorer,1,0.75,7,2,0,female,3,2,2,250,6,10,8,0.75,US,1.09725748635285,0.111111111111111,0.75,0,1,10,0.111111111111111,1.01369492346837,0.16,0.0256,0.02,9
20110,11,201,0,200,250,1850,-0.966091783079296,Poorer,1,0.857142857142857,7,2,0,female,3,2,2,250,6,10,7,0.857142857142857,US,1.0638510706528,0.111111111111111,0.857142857142857,0,0,10,0,0.933333333333333,0.185,0.034225,0.025,9
20110,12,201,0,200,250,2100,-0.965607595774415,Poorer,1,0.857142857142857,8,2,0,female,3,2,2,250,6,10,7,0.857142857142857,US,1.05994856777536,0.111111111111111,0.857142857142857,0,3,10,0.333333333333333,0.932398029017246,0.21,0.0441,0.025,9
20110,13,201,0,200,200,2300,-1.10150838388901,Poorer,1,0.75,8,2,0,female,3,2,2,250,6,10,8,0.75,US,1.19179595633893,0.111111111111111,0.75,0,2,10,0.222222222222222,1.21332071977778,0.23,0.0529,0.02,9
20110,14,201,0,200,200,2500,-1.07680750305931,Poorer,1,0.75,8,2,0,female,3,2,2,250,6,10,8,0.75,US,1.16411621952358,0.111111111111111,0.75,0,1,10,0.111111111111111,1.15951439864483,0.25,0.0625,0.02,9
20110,15,201,0,200,400,2900,-0.961247080646087,Poorer,1,1,8,2,0,female,3,2,2,250,6,10,8,1,US,1.06599836507547,0.111111111111111,1,0,1,10,0.111111111111111,0.923995950050625,0.29,0.0841,0.04,9
20111,0,201,0,1150,NA,1150,2.84604989415154,Richest,NA,NA,5,0,NA,male,-6,2,0,-150,5,10,NA,NA,US,0,1,NA,NA,0,10,0,8.09999999999999,0.115,0.013225,NA,36
20111,1,201,0,1150,-50,1100,2.32328762094791,Richest,1,NA,6,-1,0,male,-6,2,0,-150,5,10,5,0.4,US,0,1,0.4,0,3,10,0.333333333333333,5.3976653696498,0.11,0.0121,-0.005,36
20111,2,201,0,1150,100,1200,1.99912963187542,Richest,1,0.666666666666667,7,1,0,male,-6,2,0,-150,5,10,6,0.666666666666667,US,0,1,0.666666666666667,0,2,10,0.222222222222222,3.99651928504235,0.12,0.0144,0.01,36
20111,3,201,0,1150,150,1350,1.55830661362733,Richest,1,0.714285714285714,7,1,0,male,-6,2,0,-150,5,10,7,0.714285714285714,US,0,1,0.714285714285714,0,0,10,0,2.42831950207468,0.135,0.018225,0.015,36
20111,4,201,0,1150,-50,1300,0.945648890877327,Richer,1,0.571428571428571,8,-1,0,male,-6,2,0,-150,5,10,7,0.428571428571429,US,0.0573120539925653,0.888888888888889,0.571428571428571,0.142857142857143,4,10,0.444444444444444,0.894251824817519,0.13,0.0169,-0.005,36
20111,5,201,0,1150,200,1500,0.757524798984544,Richer,1,0.75,9,2,0,male,-6,2,0,-150,5,10,8,0.75,US,0.0783646343777114,0.777777777777778,0.75,0,3,10,0.333333333333333,0.573843821076574,0.15,0.0225,0.02,36
20111,6,201,0,1150,150,1650,0.470383323133474,Middle,1,0.666666666666667,9,0,0,male,-6,2,0,-150,5,10,9,0.666666666666667,US,0.185965499843466,0.555555555555556,0.666666666666667,0,2,10,0.222222222222222,0.22126047068209,0.165,0.027225,0.015,36
20111,7,201,0,1150,250,1900,0.372402545234496,Middle,1,0.777777777777778,9,1,0,male,-6,2,0,-150,5,10,9,0.777777777777778,US,0.217991733795803,0.555555555555556,0.777777777777778,0,1,10,0.111111111111111,0.138683655697131,0.19,0.0361,0.025,36
20111,8,201,0,1150,150,2050,0.160755808589469,Middle,1,0.666666666666667,8,0,0,male,-6,2,0,-150,5,10,9,0.666666666666667,US,0.306897452761713,0.555555555555556,0.666666666666667,0,2,10,0.222222222222222,0.025842429995254,0.205,0.042025,0.015,36
20111,9,201,0,1150,300,2350,0.212414040391099,Middle,1,0.875,8,1,0,male,-6,2,0,-150,5,10,8,0.875,US,0.267230566943641,0.555555555555556,0.875,0,3,10,0.333333333333333,0.0451197245552714,0.235,0.055225,0.03,36
20111,10,201,0,1150,200,2550,0.13866440761602,Middle,1,0.75,8,0,0,male,-6,2,0,-150,5,10,8,0.75,US,0.283357702519692,0.555555555555556,0.75,0,0,10,0,0.0192278179395017,0.255,0.065025,0.02,36
20111,11,201,0,1150,300,2850,0.184017482491294,Middle,1,0.875,8,2,0,male,-6,2,0,-150,5,10,8,0.875,US,0.25302403842553,0.666666666666667,0.875,0,0,10,0,0.0338624338624337,0.285,0.081225,0.03,36
20111,12,201,0,1150,300,3150,0.199780881884362,Middle,1,0.875,7,1,0,male,-6,2,0,-150,5,10,8,0.875,US,0.255275571296684,0.666666666666667,0.875,0,4,10,0.444444444444444,0.0399124007664934,0.315,0.099225,0.03,36
20111,13,201,0,1150,250,3400,0.222709345376467,Middle,1,0.857142857142857,5,1,0,male,-6,2,0,-150,5,10,7,0.857142857142857,US,0.23474768836979,0.666666666666667,0.857142857142857,0,2,10,0.222222222222222,0.0495994525180145,0.34,0.1156,0.025,36
20111,14,201,0,1150,150,3550,0.145514527440448,Middle,1,0.8,6,0,0,male,-6,2,0,-150,5,10,5,0.8,US,0.273567311588042,0.666666666666667,0.8,0,2,10,0.222222222222222,0.0211744776962169,0.355,0.126025,0.015,36
20111,15,201,0,1150,300,3850,0.209502568858763,Middle,1,1,6,2,0,male,-6,2,0,-150,5,10,6,1,US,0.252635450682625,0.611111111111111,1,0,2,10,0.222222222222222,0.0438913263584207,0.385,0.148225,0.03,36
20112,0,201,0,200,NA,200,-0.316227766016838,Middle,NA,NA,6,2,NA,male,-5,1,2,150,6,10,NA,NA,India,0.316227766016838,0.444444444444444,NA,NA,0,10,0,0.1,0.02,4e-04,NA,25
20112,1,201,0,200,-100,100,-1.09331182162255,Poorer,1,NA,7,1,0,male,-5,1,2,150,6,10,6,0.333333333333333,India,1.09331182162255,0,0.333333333333333,0,3,10,0.333333333333333,1.19533073929962,0.01,1e-04,-0.01,25
20112,2,201,0,200,150,250,-1.19275801565676,Poorer,1,0.714285714285714,7,1,0,male,-5,1,2,150,6,10,7,0.714285714285714,India,1.19275801565676,0,0.714285714285714,0,0,10,0,1.42267168391345,0.025,0.000625,0.015,25
20112,3,201,0,200,250,500,-1.03887107575156,Poorer,1,0.857142857142857,4,1,0,male,-5,1,2,150,6,10,7,0.857142857142857,India,1.06942610739131,0.111111111111111,0.857142857142857,0,3,10,0.333333333333333,1.0792531120332,0.05,0.0025,0.025,25
20112,4,201,0,200,100,600,-1.06027299886246,Poorer,0,0.75,3,2,1,male,-5,1,2,150,6,10,4,0.75,India,1.10325703935688,0.222222222222222,0.75,0,3,10,0.333333333333333,1.12417883211679,0.06,0.0036,0.01,25
20112,5,201,0,200,50,650,-1.46280650838395,Poorer,1,0.666666666666667,3,2,0,male,-5,1,2,150,6,10,3,0.666666666666667,India,1.46280650838395,0,0.666666666666667,0,3,10,0.333333333333333,2.13980288097044,0.065,0.004225,0.005,25
20112,6,201,0,200,50,700,-1.6080546162935,Poorest,1,0.666666666666667,4,2,0,male,-5,1,2,150,6,10,3,0.666666666666667,India,1.6080546162935,0,0.666666666666667,0,1,10,0.111111111111111,2.58583964898284,0.07,0.0049,0.005,25
20112,7,201,0,200,0,700,-1.80751479272353,Poorest,1,0.5,6,1,0,male,-5,1,2,150,6,10,4,0.5,India,1.80751479272353,0,0.5,0,2,10,0.222222222222222,3.26710972591439,0.07,0.0049,0,25
20112,8,201,0,200,0,700,-1.81215638773583,Poorest,1,0.5,6,1,0,male,-5,1,2,150,6,10,6,0.5,India,1.81215638773583,0,0.5,0,0,10,0,3.28391077361177,0.07,0.0049,0,25
20112,9,201,0,200,100,800,-1.91172636351989,Poorest,1,0.666666666666667,7,2,0,male,-5,1,2,150,6,10,6,0.666666666666667,India,1.91172636351989,0,0.666666666666667,0,1,10,0.111111111111111,3.65469768897698,0.08,0.0064,0.01,25
20112,10,201,0,200,50,850,-1.91115727018601,Poorest,1,0.571428571428571,7,2,0,male,-5,1,2,150,6,10,7,0.571428571428571,India,1.91115727018601,0,0.571428571428571,0,0,10,0,3.65252211138484,0.085,0.007225,0.005,25
20112,11,201,0,200,150,1000,-1.9436846588143,Poorest,1,0.714285714285714,7,2,0,male,-5,1,2,150,6,10,7,0.714285714285714,India,1.9436846588143,0,0.714285714285714,0,2,10,0.222222222222222,3.77791005291006,0.1,0.01,0.015,25
20112,12,201,0,200,250,1250,-1.9090173157839,Poorest,1,0.857142857142857,6,2,0,male,-5,1,2,150,6,10,7,0.857142857142857,India,1.9090173157839,0,0.857142857142857,0,1,10,0.111111111111111,3.64434711196277,0.125,0.015625,0.025,25
20112,13,201,0,200,300,1550,-2.00438410838821,Poorest,1,1,4,2,0,male,-5,1,2,150,6,10,6,1,India,2.00438410838821,0,1,0,2,10,0.222222222222222,4.0175556539592,0.155,0.024025,0.03,25
20112,14,201,0,200,200,1750,-1.949894667702,Poorest,1,1,6,2,0,male,-5,1,2,150,6,10,4,1,India,1.949894667702,0,1,0,2,10,0.222222222222222,3.80208921513269,0.175,0.030625,0.02,25
20112,15,201,0,200,300,2050,-2.0087599249399,Poorest,1,1,6,2,0,male,-5,1,2,150,6,10,6,1,India,2.0087599249399,0,1,0,2,10,0.222222222222222,4.03511643604455,0.205,0.042025,0.03,25
20200,0,202,0,200,NA,200,-0.301511344577764,Middle,NA,NA,1,0,NA,female,7,2,0,250,1,11,NA,NA,US,0.301511344577764,0.45,NA,NA,0,11,0,0.0909090909090911,0.02,4e-04,NA,49
20200,1,202,0,200,-50,150,-0.570452262698351,Poorer,1,NA,3,-1,0,female,7,2,0,250,1,11,1,0,US,0.600476065998264,0.1,0,0,3,11,0.3,0.325415784017669,0.015,0.000225,-0.005,49
20200,2,202,0,200,-150,0,-1.258963699254,Poorer,1,0.333333333333333,6,1,0,female,7,2,0,250,1,11,3,0,US,1.258963699254,0.05,0.333333333333333,0.333333333333333,4,11,0.4,1.58498959603932,0,0,-0.015,49
20200,3,202,0,200,0,0,-1.76930347385877,Poorest,1,0.5,7,0,0,female,7,2,0,250,1,11,6,0.5,US,1.76930347385877,0,0.5,0,1,11,0.1,3.13043478260871,0,0,0,49
20200,4,202,0,200,400,400,-1.43711023314533,Poorer,0,0.714285714285714,7,1,0,female,7,2,0,250,1,11,7,0.571428571428571,US,1.43711023314533,0,0.714285714285714,0.142857142857143,1,11,0.1,2.06528582221102,0.04,0.0016,0.04,49
20200,5,202,0,200,500,900,-0.4540766091865,Middle,0,0.714285714285714,7,2,0,female,7,2,0,250,1,11,7,0.714285714285714,US,0.557275838547068,0.35,0.714285714285714,0,2,11,0.2,0.206185567010309,0.09,0.0081,0.05,49
20200,6,202,0,200,50,950,-0.999702867323704,Poorer,1,0.571428571428571,8,2,0,female,7,2,0,250,1,11,7,0.571428571428571,US,1.05141163632321,0.1,0.571428571428571,0,5,11,0.5,0.999405822935235,0.095,0.009025,0.005,49
20200,7,202,0,200,600,1550,0.461353151183894,Middle,0,0.75,7,1,0,female,7,2,0,250,1,11,8,0.75,US,0.174996022862856,0.6,0.75,0,0,11,0,0.212846730107309,0.155,0.024025,0.06,49
20200,8,202,0,200,500,2050,1.27928154243784,Richer,0,0.714285714285714,6,1,0,female,7,2,0,250,1,11,7,0.714285714285714,US,0.0140580389278883,0.9,0.714285714285714,0,0,11,0,1.63656126482214,0.205,0.042025,0.05,49
20200,9,202,0,200,100,2150,0.928628285104954,Richer,1,0.666666666666667,7,1,0,female,7,2,0,250,1,11,6,0.666666666666667,US,0.0285731780032293,0.85,0.666666666666667,0,2,11,0.2,0.862350491896968,0.215,0.046225,0.01,49
20200,10,202,0,200,500,2650,1.46553880194701,Richer,0,0.714285714285714,6,1,0,female,7,2,0,250,1,11,7,0.714285714285714,US,0,0.95,0.714285714285714,0,3,11,0.3,2.14780398001228,0.265,0.070225,0.05,49
20200,11,202,0,200,100,2750,1.3149956209608,Richer,1,0.8,7,1,0,female,7,2,0,250,1,11,6,0.666666666666667,US,0.0230700986133473,0.888888888888889,0.666666666666667,0,2,10,0.222222222222222,1.72921348314608,0.275,0.075625,0.01,49
20200,12,202,0,200,500,3250,1.66585592409919,Richest,0,0.714285714285714,6,2,0,female,7,2,0,250,1,11,7,0.714285714285714,US,0,0.944444444444444,0.714285714285714,0,0,10,0,2.77507595985637,0.325,0.105625,0.05,49
20200,13,202,0,200,0,3250,1.5052550143846,Richest,1,0.666666666666667,5,1,0,female,7,2,0,250,1,11,6,0.5,US,0.00952693047078859,0.888888888888889,0.666666666666667,0.166666666666667,5,10,0.555555555555556,2.26579265832998,0.325,0.105625,0,49
20200,14,202,0,200,300,3550,1.54336152906056,Richest,0,0.6,5,1,0,female,7,2,0,250,1,11,5,0.6,US,0.00812295541610824,0.888888888888889,0.6,0,1,10,0.111111111111111,2.38196480938415,0.355,0.126025,0.03,49
20200,15,202,0,200,400,3950,1.74397809599263,Richest,0,0.8,5,2,0,female,7,2,0,250,1,11,5,0.8,US,0,1,0.8,0,1,10,0.111111111111111,3.04145959930208,0.395,0.156025,0.04,49
20201,0,202,0,200,NA,200,-0.301511344577764,Middle,NA,NA,4,-1,NA,male,0,2,-1,250,4,11,NA,NA,US,0.301511344577764,0.45,NA,NA,0,11,0,0.0909090909090911,0.02,4e-04,NA,0
20201,1,202,0,200,0,200,-0.405321344548828,Middle,1,NA,5,0,0,male,0,2,-1,250,4,11,4,0.5,US,0.465368951148655,0.25,0.75,0.25,3,11,0.3,0.16428539234687,0.02,4e-04,0,0
20201,2,202,0,200,250,450,0.0669661542156384,Middle,1,1,7,1,0,male,0,2,-1,250,4,11,5,1,US,0.254471386019426,0.65,1,0,3,11,0.3,0.00448446581043266,0.045,0.002025,0.025,0
20201,3,202,0,200,250,700,0.294883912309794,Middle,1,0.857142857142857,8,0,0,male,0,2,-1,250,4,11,7,0.857142857142857,US,0.187653398742596,0.75,0.857142857142857,0,3,11,0.3,0.0869565217391303,0.07,0.0049,0.025,0
20201,4,202,0,200,200,900,0.514520947669317,Richer,1,0.75,8,-1,0,male,0,2,-1,250,4,11,8,0.75,US,0.177421016437695,0.85,0.75,0,0,11,0,0.264731805590532,0.09,0.0081,0.02,0
20201,5,202,0,200,300,1200,0.908153218373,Richer,1,0.875,8,1,0,male,0,2,-1,250,4,11,8,0.875,US,0.123839075232682,0.85,0.875,0,2,11,0.2,0.824742268041238,0.12,0.0144,0.03,0
20201,6,202,0,200,200,1400,0.706686509659859,Richer,1,0.75,7,-1,0,male,0,2,-1,250,4,11,8,0.75,US,0.103417537999004,0.8,0.75,0,0,11,0,0.499405822935234,0.14,0.0196,0.02,0
20201,7,202,0,200,250,1650,0.811345196909607,Richer,1,0.857142857142857,7,-1,0,male,0,2,-1,250,4,11,7,0.857142857142857,US,0.0636349174046751,0.8,0.857142857142857,0,1,11,0.1,0.658281028548289,0.165,0.027225,0.025,0
20201,8,202,0,200,50,1700,0.196812544990437,Middle,1,0.571428571428571,7,-2,0,male,0,2,-1,250,4,11,7,0.571428571428571,US,0.309276856413543,0.55,0.571428571428571,0,2,11,0.2,0.0387351778656128,0.17,0.0289,0.005,0
20201,9,202,0,200,250,1950,0.300018369033908,Middle,1,0.857142857142857,6,0,0,male,0,2,-1,250,4,11,7,0.857142857142857,US,0.228585424025835,0.5,0.857142857142857,0,2,11,0.2,0.0900110217577662,0.195,0.038025,0.025,0
20201,10,202,0,200,100,2050,0.0837450743969717,Middle,1,0.666666666666667,5,-2,0,male,0,2,-1,250,4,11,6,0.666666666666667,US,0.334980297587888,0.6,0.666666666666667,0,3,11,0.3,0.00701323748575432,0.205,0.042025,0.01,0
20201,11,202,0,200,150,2200,0.0461401972266946,Middle,1,1,5,2,0,male,0,2,-1,250,4,11,5,0.8,US,0.334516429893536,0.5,0.8,0,5,10,0.555555555555556,0.00212891780011828,0.22,0.0484,0.015,0
20201,12,202,0,200,50,2250,-0.154751643222329,Middle,1,0.6,4,-2,0,male,0,2,-1,250,4,11,5,0.6,US,0.409636702647342,0.444444444444444,0.6,0,2,10,0.222222222222222,0.023948071080011,0.225,0.050625,0.005,0
20201,13,202,0,200,200,2450,-0.0190538609415772,Middle,1,1,5,1,0,male,0,2,-1,250,4,11,4,1,US,0.342969496948389,0.5,1,0,3,10,0.333333333333333,0.000363049616780961,0.245,0.060025,0.02,0
20201,14,202,0,200,150,2600,0,Middle,1,0.8,5,-1,0,male,0,2,-1,250,4,11,5,0.8,US,0.333041172060438,0.611111111111111,0.8,0,1,10,0.111111111111111,0,0.26,0.0676,0.015,0
20201,15,202,0,200,250,2850,0.125095475239978,Middle,1,1,5,1,0,male,0,2,-1,250,4,11,5,1,US,0.286983737315243,0.666666666666667,1,0,1,10,0.111111111111111,0.0156488779255159,0.285,0.081225,0.025,0
20202,0,202,0,200,NA,200,-0.301511344577764,Middle,NA,NA,1,0,NA,female,7,0,0,150,1,11,NA,NA,US,0.301511344577764,0.45,NA,NA,0,11,0,0.0909090909090911,0.02,4e-04,NA,49
20202,1,202,0,200,50,250,-0.240190426399306,Middle,1,NA,4,0,0,female,7,0,0,150,1,11,1,1,US,0.360285639598958,0.45,1,0,4,11,0.4,0.0576914409338804,0.025,0.000625,0.005,49
20202,2,202,0,200,100,350,-0.22768492433317,Middle,1,0.75,4,1,0,female,7,0,0,150,1,11,4,0.75,US,0.415190156136958,0.25,0.75,0,2,11,0.2,0.0518404247686014,0.035,0.001225,0.01,49
20202,3,202,0,200,100,450,-0.442325868464691,Middle,1,0.75,4,1,0,female,7,0,0,150,1,11,4,0.75,US,0.589767824619589,0.25,0.75,0,1,11,0.1,0.195652173913043,0.045,0.002025,0.01,49
20202,4,202,0,200,100,550,-0.851620878900937,Poorer,1,0.75,5,1,0,female,7,0,0,150,1,11,4,0.75,US,0.904847183832246,0.1,0.75,0,1,11,0.1,0.725258121380004,0.055,0.003025,0.01,49
20202,5,202,0,200,150,700,-1.3622298275595,Poorer,1,0.8,4,1,0,female,7,0,0,150,1,11,5,0.8,US,1.3622298275595,0,0.8,0,2,11,0.2,1.85567010309278,0.07,0.0049,0.015,49
20202,6,202,0,200,100,800,-1.56849932631823,Poorest,1,0.75,5,2,0,female,7,0,0,150,1,11,4,0.75,US,1.56849932631822,0,0.75,0,3,11,0.3,2.46019013666074,0.08,0.0064,0.01,49
20202,7,202,0,200,150,950,-1.63859912317038,Poorest,1,0.8,6,1,0,female,7,0,0,150,1,11,5,0.8,US,1.63859912317038,0,0.8,0,2,11,0.2,2.68500708645474,0.095,0.009025,0.015,49
20202,8,202,0,200,500,1450,-0.576379596043421,Poorer,0,0.833333333333333,4,0,0,female,7,0,0,150,1,11,6,0.833333333333333,US,0.731018024250193,0.35,0.833333333333333,0,1,11,0.1,0.332213438735177,0.145,0.021025,0.05,49
20202,9,202,0,200,300,1750,-0.328591547037137,Middle,0,0.75,1,0,0,female,7,0,0,150,1,11,4,0.75,US,0.585750149066202,0.3,0.75,0,3,11,0.3,0.107972404784259,0.175,0.030625,0.03,49
20202,10,202,0,200,100,1850,-0.376852834786374,Middle,0,1,1,0,0,female,7,0,0,150,1,11,1,1,US,0.575747386479182,0.3,1,0,4,11,0.4,0.142018059086526,0.185,0.034225,0.01,49
20202,11,202,0,200,100,1950,-0.530612268106988,Poorer,0,1,1,0,0,female,7,0,0,150,1,11,1,1,US,0.703638007707092,0.222222222222222,1,0,1,10,0.111111111111111,0.281549379065642,0.195,0.038025,0.01,49
20202,12,202,0,200,100,2050,-0.518873156686633,Poorer,0,1,1,0,0,female,7,0,0,150,1,11,1,1,US,0.655418724235747,0.222222222222222,1,0,4,10,0.444444444444444,0.269229352729951,0.205,0.042025,0.01,49
20202,13,202,0,200,100,2150,-0.590669689188892,Poorer,0,1,1,0,0,female,7,0,0,150,1,11,1,1,US,0.714519785309144,0.166666666666667,1,0,2,10,0.222222222222222,0.348890681726502,0.215,0.046225,0.01,49
20202,14,202,0,200,100,2250,-0.568606879127576,Poorer,0,1,1,0,0,female,7,0,0,150,1,11,1,1,US,0.6904512103692,0.166666666666667,1,0,4,10,0.444444444444444,0.323313782991202,0.225,0.050625,0.01,49
20202,15,202,0,200,100,2350,-0.610760261465774,Poorer,0,1,1,0,0,female,7,0,0,150,1,11,1,1,US,0.735855736705752,0.111111111111111,1,0,3,10,0.333333333333333,0.373028096985741,0.235,0.055225,0.01,49
20203,0,202,0,200,NA,200,-0.301511344577764,Middle,NA,NA,3,0,NA,NA,NA,0,0,600,3,11,NA,NA,US,0.301511344577764,0.45,NA,NA,0,11,0,0.0909090909090911,0.02,4e-04,NA,NA
20203,1,202,0,200,150,350,0.0900714098997395,Middle,1,NA,3,1,0,NA,NA,0,0,600,3,11,3,1,US,0.255202328049262,0.9,1,0,1,11,0.1,0.00811285888132689,0.035,0.001225,0.015,NA
20203,2,202,0,200,150,500,0.214291693490043,Middle,1,1,4,1,0,NA,NA,0,0,600,3,11,3,1,US,0.214291693490043,0.85,1,0,4,11,0.4,0.0459209298988305,0.05,0.0025,0.015,NA
20203,3,202,0,200,100,600,0,Middle,1,0.75,5,0,0,NA,NA,0,0,600,3,11,4,0.75,US,0.321691540701594,0.5,0.75,0,2,11,0.2,0,0.06,0.0036,0.01,NA
20203,4,202,0,200,150,750,-0.0709684065750779,Middle,1,0.8,6,0,0,NA,NA,0,0,600,3,11,5,0.8,US,0.354842032875391,0.55,0.8,0,1,11,0.1,0.00503651473180556,0.075,0.005625,0.015,NA
20203,5,202,0,200,200,950,-0.22703830459325,Middle,1,0.833333333333333,6,1,0,NA,NA,0,0,600,3,11,6,0.833333333333333,US,0.4540766091865,0.6,0.833333333333333,0,0,11,0,0.0515463917525774,0.095,0.009025,0.02,NA
20203,6,202,0,200,200,1150,-0.241307588664343,Middle,1,0.833333333333333,5,2,0,NA,NA,0,0,600,3,11,6,0.833333333333333,US,0.534323946328186,0.4,0.833333333333333,0,1,11,0.1,0.0582293523469998,0.115,0.013225,0.02,NA
20203,7,202,0,200,150,1300,-0.413626963130388,Middle,1,0.8,5,1,0,NA,NA,0,0,600,3,11,5,0.8,US,0.668166632749088,0.3,0.8,0,0,11,0,0.171087264628467,0.13,0.0169,0.015,NA
20203,8,202,0,200,150,1450,-0.576379596043421,Poorer,1,0.8,5,1,0,NA,NA,0,0,600,3,11,5,0.8,US,0.731018024250193,0.35,0.8,0,2,11,0.2,0.332213438735177,0.145,0.021025,0.015,NA
20203,9,202,0,200,250,1700,-0.485744026054899,Middle,1,1,5,1,0,NA,NA,0,0,600,3,11,5,1,US,0.700042861079119,0.2,1,0,1,11,0.1,0.235947258848022,0.17,0.0289,0.025,NA
20203,10,202,0,200,150,1850,-0.376852834786374,Middle,1,0.8,5,1,0,NA,NA,0,0,600,3,11,5,0.8,US,0.575747386479182,0.3,0.8,0,1,11,0.1,0.142018059086526,0.185,0.034225,0.015,NA
20204,0,202,0,200,NA,200,-0.301511344577764,Middle,NA,NA,2,1,NA,male,-7,1,1,150,2,11,NA,NA,India,0.301511344577764,0.45,NA,NA,0,11,0,0.0909090909090911,0.02,4e-04,NA,49
20204,1,202,0,200,100,300,-0.0750595082497831,Middle,0,NA,2,1,1,male,-7,1,1,150,2,11,2,1,India,0.285226131349175,0.7,1,0,1,11,0.1,0.00563392977869926,0.03,9e-04,0.01,49
20204,2,202,0,200,100,400,-0.080359385058766,Middle,1,1,3,-1,0,male,-7,1,1,150,2,11,2,1,India,0.321437540235064,0.45,1,0,1,11,0.1,0.00645763076702302,0.04,0.0016,0.01,49
20204,3,202,0,200,50,450,-0.442325868464691,Middle,1,0.666666666666667,3,1,0,male,-7,1,1,150,2,11,3,0.666666666666667,India,0.589767824619589,0.25,0.666666666666667,0,0,11,0,0.195652173913043,0.045,0.002025,0.005,49
20204,4,202,0,200,150,600,-0.656457760819472,Poorer,1,1,5,1,0,male,-7,1,1,150,2,11,3,1,India,0.74516826903832,0.2,1,0,3,11,0.3,0.430936791740115,0.06,0.0036,0.015,49
