superid,round,game,showScore,initScore,payoff,cumulativePayoff,cPayoffS,WealthLevel,coop,local_rate_coop,degree,happ,harm,gender,age,prac_coop,initHapp,prac_cpayoff,initDegree,initNsize,prev_degree,post_coop_local_coop_rate,country3,yindex,rank,n_rewiring_chances,n_size,p_rewiring_chances,cPayoffS2,cumulativePayoffS,cumulativePayoffS2,payoffS,age2
10109,4,101,0,1150,600,2100,1.51744601251905,Richest,0,0.714285714285714,5,2,NA,male,-2,2,2,300,3,10,7,0.857142857142857,US,0.0177479065791702,0.888888888888889,2,10,0.222222222222222,2.30264240090997,0.21,0.0441,0.06,4
10109,5,101,0,1150,250,2350,1.451354407165,Richer,1,1,7,2,NA,male,-2,2,2,300,3,10,5,1,US,0.0187271536408387,0.888888888888889,6,10,0.666666666666667,2.10642961519727,0.235,0.055225,0.025,4
10109,6,101,0,1150,600,2950,1.85386163830468,Richest,0,1,4,2,NA,male,-2,2,2,300,3,10,7,0.857142857142857,US,0,1,0,10,0,3.43680297397771,0.295,0.087025,0.06,4
10109,7,101,0,1150,200,3150,1.83893920350031,Richest,1,0.75,6,2,NA,male,-2,2,2,300,3,10,4,1,US,0,1,2,10,0.222222222222222,3.38169739417035,0.315,0.099225,0.02,4
10109,8,101,0,1150,300,3450,1.68982323568621,Richest,1,1,7,2,NA,male,-2,2,2,300,3,10,6,1,US,0,0.944444444444444,3,10,0.333333333333333,2.85550256786501,0.345,0.119025,0.03,4
10109,9,101,0,1150,350,3800,1.78941767942183,Richest,1,1,8,2,NA,male,-2,2,2,300,3,10,7,1,US,0,1,1,10,0.111111111111111,3.20201563142741,0.38,0.1444,0.035,4
10109,10,101,0,1150,800,4600,1.88110858428328,Richest,0,0.875,7,2,NA,male,-2,2,2,300,3,10,8,1,US,0,1,1,10,0.111111111111111,3.53856950586425,0.46,0.2116,0.08,4
10109,11,101,0,1150,500,5100,1.76492424609351,Richest,0,0.857142857142857,6,1,NA,male,-2,2,2,300,3,10,7,0.714285714285714,US,0,0.944444444444444,2,10,0.222222222222222,3.11495759444874,0.51,0.2601,0.05,4
10109,12,101,0,1150,200,5300,1.57823027813143,Richest,1,0.833333333333333,6,2,NA,male,-2,2,2,300,3,10,6,0.833333333333333,US,0.0394557569532857,0.888888888888889,0,10,0,2.49081081081081,0.53,0.2809,0.02,4
10109,13,101,0,1150,500,5800,1.55461574977952,Richest,0,0.833333333333333,5,2,NA,male,-2,2,2,300,3,10,6,0.833333333333333,US,0.0336133135087463,0.888888888888889,1,10,0.111111111111111,2.41683012946254,0.58,0.3364,0.05,4
10109,14,101,0,1150,150,5950,1.30766468133689,Richer,1,0.8,7,2,NA,male,-2,2,2,300,3,10,5,0.8,US,0.0648113690458517,0.888888888888889,5,10,0.555555555555556,1.70998691881591,0.595,0.354025,0.015,4
10109,15,101,0,1150,600,6550,1.45232669886145,Richer,0,0.714285714285714,6,2,NA,male,-2,2,2,300,3,10,7,0.857142857142857,US,0.0285469621397829,0.888888888888889,3,10,0.333333333333333,2.1092528402258,0.655,0.429025,0.06,4
10110,0,101,0,200,NA,200,-0.474341649025257,Middle,NA,NA,3,0,NA,male,-6,2,0,450,3,10,NA,NA,US,0.474341649025257,0.388888888888889,0,10,0,0.225,0.02,4e-04,NA,36
10110,1,101,0,200,150,350,-0.524869532131281,Poorer,1,NA,4,2,NA,male,-6,2,0,450,3,10,3,1,US,0.592160497789138,0.333333333333333,2,10,0.222222222222222,0.27548802575971,0.035,0.001225,0.015,36
10110,2,101,0,200,200,550,-0.550678802675548,Poorer,1,1,6,2,NA,male,-6,2,0,450,3,10,4,1,US,0.658128325148826,0.277777777777778,2,10,0.222222222222222,0.303247143716175,0.055,0.003025,0.02,36
10110,3,101,0,200,100,650,-0.743121322102291,Poorer,1,1,7,0,NA,male,-6,2,0,450,3,10,6,0.666666666666667,US,0.808690850523082,0.222222222222222,1,10,0.111111111111111,0.552229299363057,0.065,0.004225,0.01,36
10110,4,101,0,200,150,800,-0.789781842773073,Poorer,1,0.714285714285714,8,1,NA,male,-6,2,0,450,3,10,7,0.714285714285714,US,0.834151609220998,0.222222222222222,2,10,0.222222222222222,0.623755359174031,0.08,0.0064,0.015,36
10110,5,101,0,200,400,1200,-0.702268261531452,Poorer,1,0.75,9,2,NA,male,-6,2,0,450,3,10,8,1,US,0.786540452915226,0.277777777777778,1,10,0.111111111111111,0.493180711154408,0.12,0.0144,0.04,36
10110,6,101,0,200,250,1450,-0.732922043050686,Poorer,1,1,7,0,NA,male,-6,2,0,450,3,10,9,0.777777777777778,US,0.784657716677793,0.166666666666667,2,10,0.222222222222222,0.537174721189592,0.145,0.021025,0.025,36
10110,7,101,0,200,350,1800,-0.760608361657197,Poorer,1,1,9,2,NA,male,-6,2,0,450,3,10,7,1,US,0.808748131382336,0.166666666666667,3,10,0.333333333333333,0.578525079822845,0.18,0.0324,0.035,36
10110,8,101,0,200,350,2150,-0.672295265810642,Poorer,1,1,9,1,NA,male,-6,2,0,450,3,10,9,0.888888888888889,US,0.744975835087468,0.222222222222222,3,10,0.333333333333333,0.451980924431402,0.215,0.046225,0.035,36
10110,9,101,0,200,350,2500,-0.711918861705458,Poorer,1,0.888888888888889,9,1,NA,male,-6,2,0,450,3,10,9,0.888888888888889,US,0.769642012654549,0.222222222222222,0,10,0,0.506828465651995,0.25,0.0625,0.035,36
10110,10,101,0,200,250,2750,-0.552493430348936,Poorer,1,0.888888888888889,9,0,NA,male,-6,2,0,450,3,10,9,0.777777777777778,US,0.60511185228693,0.222222222222222,1,10,0.111111111111111,0.305248990578735,0.275,0.075625,0.025,36
10110,11,101,0,200,150,2900,-0.553185211462144,Poorer,1,0.777777777777778,8,-1,NA,male,-6,2,0,450,3,10,9,0.666666666666667,US,0.600601086730327,0.333333333333333,0,10,0,0.306013878180417,0.29,0.0841,0.015,36
10110,12,101,0,200,200,3100,-0.591836354299286,Poorer,1,0.625,7,1,NA,male,-6,2,0,450,3,10,8,0.75,US,0.631292111252572,0.222222222222222,4,10,0.444444444444444,0.35027027027027,0.31,0.0961,0.02,36
10110,13,101,0,200,50,3150,-0.672266270174927,Poorer,1,0.857142857142857,7,-1,NA,male,-6,2,0,450,3,10,7,0.571428571428571,US,0.697476255306487,0.166666666666667,3,10,0.333333333333333,0.451941938014908,0.315,0.099225,0.005,36
10110,14,101,0,200,150,3300,-0.712925059504369,Poorer,1,0.714285714285714,7,0,NA,male,-6,2,0,450,3,10,7,0.714285714285714,US,0.731987226870796,0.111111111111111,2,10,0.222222222222222,0.508262140469308,0.33,0.1089,0.015,36
10110,15,101,0,200,250,3550,-0.688695461622261,Poorer,1,0.857142857142857,7,1,NA,male,-6,2,0,450,3,10,7,0.857142857142857,US,0.710105683227098,0.222222222222222,1,10,0.111111111111111,0.474301438859099,0.355,0.126025,0.025,36
10114,0,101,0,200,NA,200,-0.474341649025257,Middle,NA,NA,6,NA,NA,male,38,1,NA,350,6,10,NA,NA,US,0.474341649025257,0.388888888888889,0,10,0,0.225,0.02,4e-04,NA,1444
10114,1,101,0,200,200,400,-0.390287600815568,Middle,1,NA,6,1,NA,male,38,1,NA,350,6,10,6,0.833333333333333,US,0.524869532131281,0.555555555555556,2,10,0.222222222222222,0.152324411350372,0.04,0.0016,0.02,1444
10114,2,101,0,200,300,700,-0.147743093400757,Middle,1,1,7,1,NA,male,38,1,NA,350,6,10,6,1,US,0.443229280202271,0.555555555555556,1,10,0.111111111111111,0.0218280216476248,0.07,0.0049,0.03,1444
10114,3,101,0,200,150,850,-0.305991132630355,Middle,1,1,8,1,NA,male,38,1,NA,350,6,10,7,0.714285714285714,US,0.54641273683992,0.555555555555556,3,10,0.333333333333333,0.0936305732484075,0.085,0.007225,0.015,1444
10114,4,101,0,200,300,1150,-0.168605112502117,Middle,1,0.875,8,1,NA,male,38,1,NA,350,6,10,8,0.875,US,0.47031952434801,0.555555555555556,3,10,0.333333333333333,0.0284276839618515,0.115,0.013225,0.03,1444
10114,5,101,0,200,400,1550,-0.0468178841020968,Middle,1,0.875,7,2,NA,male,38,1,NA,350,6,10,8,1,US,0.421360956918871,0.555555555555556,0,10,0,0.00219191427179737,0.155,0.024025,0.04,1444
10114,6,101,0,200,250,1800,-0.129339184067768,Middle,1,1,7,1,NA,male,38,1,NA,350,6,10,7,0.857142857142857,US,0.448375838101596,0.555555555555556,0,10,0,0.016728624535316,0.18,0.0324,0.025,1444
10114,7,101,0,200,350,2150,-0.0866515855052503,Middle,1,0.857142857142857,7,2,NA,male,38,1,NA,350,6,10,7,1,US,0.423629973581224,0.555555555555556,0,10,0,0.0075084972705737,0.215,0.046225,0.035,1444
10114,8,101,0,200,350,2500,-0.0363402846384131,Middle,1,1,8,2,NA,male,38,1,NA,350,6,10,7,1,US,0.39065805986294,0.666666666666667,4,10,0.444444444444444,0.00132061628760088,0.25,0.0625,0.035,1444
10114,9,101,0,200,300,2800,-0.134687352214546,Middle,1,1,8,1,NA,male,38,1,NA,350,6,10,8,0.875,US,0.432923632118184,0.555555555555556,3,10,0.333333333333333,0.0181406828465652,0.28,0.0784,0.03,1444
10114,10,101,0,200,200,3000,-0.223628293236474,Middle,1,1,8,1,NA,male,38,1,NA,350,6,10,8,0.75,US,0.447256586472948,0.666666666666667,1,10,0.111111111111111,0.0500096135358584,0.3,0.09,0.02,1444
10114,11,101,0,200,100,3100,-0.342447988047994,Middle,1,0.75,9,1,NA,male,38,1,NA,350,6,10,8,0.625,US,0.50576933619396,0.666666666666667,2,10,0.222222222222222,0.117270624518119,0.31,0.0961,0.01,1444
10114,12,101,0,200,150,3250,-0.443877265724465,Middle,1,0.666666666666667,9,1,NA,male,38,1,NA,350,6,10,9,0.666666666666667,US,0.542516658107679,0.555555555555556,0,10,0,0.197027027027027,0.325,0.105625,0.015,1444
10114,13,101,0,200,150,3400,-0.462183060745262,Middle,1,0.666666666666667,9,0,NA,male,38,1,NA,350,6,10,9,0.666666666666667,US,0.563023001271501,0.555555555555556,2,10,0.222222222222222,0.213613181639859,0.34,0.1156,0.015,1444
10114,14,101,0,200,250,3650,-0.446054716374391,Middle,1,0.666666666666667,9,1,NA,male,38,1,NA,350,6,10,9,0.777777777777778,US,0.560427720572953,0.555555555555556,1,10,0.111111111111111,0.198964809999838,0.365,0.133225,0.025,1444
10114,15,101,0,200,250,3900,-0.438909542899161,Middle,1,0.777777777777778,9,1,NA,male,38,1,NA,350,6,10,9,0.777777777777778,US,0.560234131993238,0.555555555555556,2,10,0.222222222222222,0.19264158684795,0.39,0.1521,0.025,1444
10201,0,102,0,200,NA,200,-0.774596669241483,Poorer,NA,NA,5,0,NA,NA,NA,0,0,800,5,10,NA,NA,Other,0.774596669241483,0.277777777777778,0,10,0,0.599999999999999,0.02,4e-04,NA,NA
10201,1,102,0,200,250,450,-0.510902027467629,Poorer,1,NA,5,-1,NA,NA,NA,0,0,800,5,10,5,1,Other,0.664172635707917,0.555555555555556,1,10,0.111111111111111,0.261020881670534,0.045,0.002025,0.025,NA
10201,2,102,0,200,500,950,0.141458562593185,Middle,0,1,5,2,NA,NA,NA,0,0,800,5,10,5,1,Other,0.369968548320639,0.555555555555556,3,10,0.333333333333333,0.02001052493093,0.095,0.009025,0.05,NA
10202,0,102,0,200,NA,200,-0.774596669241483,Poorer,NA,NA,2,2,NA,NA,NA,1,2,650,2,10,NA,NA,US,0.774596669241483,0.277777777777778,0,10,0,0.599999999999999,0.02,4e-04,NA,NA
10202,1,102,0,200,100,300,-0.817443243948206,Poorer,1,NA,4,2,NA,NA,NA,1,2,650,2,10,2,1,US,0.837879325046911,0.222222222222222,2,10,0.222222222222222,0.668213457076566,0.03,9e-04,0.01,NA
10202,2,102,0,200,200,500,-0.837869947667329,Poorer,1,1,7,2,NA,NA,NA,1,2,650,2,10,4,1,US,0.892277087126246,0.111111111111111,3,10,0.333333333333333,0.702026049204053,0.05,0.0025,0.02,NA
10202,3,102,0,200,700,1200,0.171232205586234,Middle,0,1,7,2,NA,NA,NA,1,2,650,2,10,7,1,US,0.33023353934488,0.5,2,9,0.25,0.0293204682299263,0.12,0.0144,0.07,NA
10202,4,102,0,200,350,1550,0.223324726836396,Middle,1,1,7,2,NA,NA,NA,1,2,650,2,10,7,1,US,0.293848324784732,0.625,1,9,0.125,0.0498739336165509,0.155,0.024025,0.035,NA
10202,5,102,0,200,600,2150,0.832574554560411,Richer,0,1,6,2,NA,NA,NA,1,2,650,2,10,7,0.857142857142857,US,0.0802481498371481,0.8125,1,9,0.125,0.693180388901467,0.215,0.046225,0.06,NA
10202,6,102,0,200,300,2450,0.811502671200689,Richer,1,0.833333333333333,6,2,NA,NA,NA,1,2,650,2,10,6,1,US,0.0901669634667432,0.75,1,9,0.125,0.658536585365853,0.245,0.060025,0.03,NA
10202,7,102,0,200,500,2950,1.01738226523804,Richer,0,1,4,2,NA,NA,NA,1,2,650,2,10,6,0.833333333333333,US,0.0833919889539379,0.875,3,9,0.375,1.03506667362089,0.295,0.087025,0.05,NA
10202,8,102,0,200,200,3150,0.880300389031366,Richer,1,1,5,2,NA,NA,NA,1,2,650,2,10,4,1,US,0.0949343556798532,0.875,2,9,0.25,0.774928774928774,0.315,0.099225,0.02,NA
10202,9,102,0,200,400,3550,1.04815714124889,Richer,0,1,5,2,NA,NA,NA,1,2,650,2,10,5,0.8,US,0.0487514949418087,0.875,2,9,0.25,1.09863339275105,0.355,0.126025,0.04,NA
10202,10,102,0,200,250,3800,0.879983257906254,Richer,1,0.8,6,2,NA,NA,NA,1,2,650,2,10,5,1,US,0.0949001552643999,0.857142857142857,1,8,0.142857142857143,0.774370534195305,0.38,0.1444,0.025,NA
10202,11,102,0,200,500,4300,1.16392187474443,Richer,0,1,6,2,NA,NA,NA,1,2,650,2,10,6,0.833333333333333,US,0.0693728269715224,0.857142857142857,0,8,0,1.35471413050859,0.43,0.1849,0.05,NA
10203,0,102,0,200,NA,200,-0.774596669241483,Poorer,NA,NA,3,1,NA,male,-5,1,1,600,3,10,NA,NA,Other,0.774596669241483,0.277777777777778,0,10,0,0.599999999999999,0.02,4e-04,NA,25
10203,1,102,0,200,150,350,-0.71526283845468,Poorer,1,NA,6,1,NA,male,-5,1,1,600,3,10,3,1,Other,0.766353041201443,0.388888888888889,3,10,0.333333333333333,0.511600928074246,0.035,0.001225,0.015,25
10203,2,102,0,200,200,550,-0.729055668749494,Poorer,1,1,7,1,NA,male,-5,1,1,600,3,10,6,0.833333333333333,Other,0.805225663991978,0.333333333333333,2,10,0.222222222222222,0.531522168135772,0.055,0.003025,0.02,25
10203,3,102,0,200,150,700,-0.929546258896699,Poorer,1,0.857142857142857,6,1,NA,male,-5,1,1,600,3,10,7,0.714285714285714,Other,1.00293148986223,0.125,1,9,0.125,0.864056247428849,0.07,0.0049,0.015,25
10203,4,102,0,200,300,1000,-0.940314639311142,Poorer,1,0.833333333333333,7,2,NA,male,-5,1,1,600,3,10,6,1,Other,1.02259217025087,0.125,1,9,0.125,0.884191620902843,0.1,0.01,0.03,25
10203,5,102,0,200,150,1150,-0.97300881677542,Poorer,1,1,7,0,NA,male,-5,1,1,600,3,10,7,0.714285714285714,Other,1.02316391042364,0.125,1,9,0.125,0.946746157522703,0.115,0.013225,0.015,25
10203,6,102,0,200,350,1500,-0.901669634667432,Poorer,1,0.714285714285714,7,1,NA,male,-5,1,1,600,3,10,7,1,Other,0.961780943645261,0.125,1,9,0.125,0.8130081300813,0.15,0.0225,0.035,25
10203,7,102,0,200,150,1650,-0.933990276284104,Poorer,1,1,7,1,NA,male,-5,1,1,600,3,10,7,0.714285714285714,Other,0.96734707186568,0.125,1,9,0.125,0.872337836193257,0.165,0.027225,0.015,25
10203,8,102,0,200,350,2000,-0.906191576944054,Poorer,1,0.714285714285714,7,1,NA,male,-5,1,1,600,3,10,7,1,Other,0.949343556798533,0.125,0,9,0,0.821183174124351,0.2,0.04,0.035,25
10203,9,102,0,200,150,2150,-0.999405646307079,Poorer,1,1,7,0,NA,male,-5,1,1,600,3,10,7,0.714285714285714,Other,1.03190664293495,0.1875,2,9,0.25,0.99881164587047,0.215,0.046225,0.015,25
10203,10,102,0,200,150,2300,-1.19056558422611,Poorer,1,0.714285714285714,6,1,NA,male,-5,1,1,600,3,10,7,0.714285714285714,Other,1.19056558422611,0,0,8,0,1.41744641034366,0.23,0.0529,0.015,25
10203,11,102,0,200,400,2700,-0.809349648001094,Poorer,0,0.833333333333333,6,1,NA,male,-5,1,1,600,3,10,6,0.666666666666667,Other,0.847890107429718,0.285714285714286,0,8,0,0.655046852719495,0.27,0.0729,0.04,25
10203,12,102,0,200,100,2800,-0.668387988061811,Poorer,1,0.666666666666667,6,1,NA,male,-5,1,1,600,3,10,6,0.666666666666667,Other,0.692258987635447,0.25,1,7,0.166666666666667,0.446742502585316,0.28,0.0784,0.01,25
10203,13,102,0,200,200,3000,-0.728717617469277,Poorer,1,0.833333333333333,6,1,NA,male,-5,1,1,600,3,10,6,0.833333333333333,Other,0.762611460142267,0.166666666666667,0,7,0,0.5310293660101,0.3,0.09,0.02,25
10203,14,102,0,200,200,3200,-0.759735993531845,Poorer,1,0.833333333333333,6,0,NA,male,-5,1,1,600,3,10,6,0.833333333333333,Other,0.803398981665859,0.166666666666667,1,7,0.166666666666667,0.57719877986782,0.32,0.1024,0.02,25
10203,15,102,0,200,0,3200,-0.783072352705289,Poorer,1,0.833333333333333,5,0,NA,male,-5,1,1,600,3,10,6,0.5,Other,0.816394580479982,0.2,1,6,0.2,0.613202309571396,0.32,0.1024,0,25
10204,0,102,0,200,NA,200,-0.774596669241483,Poorer,NA,NA,1,1,NA,NA,NA,2,1,750,1,10,NA,NA,US,0.774596669241483,0.277777777777778,0,10,0,0.599999999999999,0.02,4e-04,NA,NA
10204,1,102,0,200,50,250,-0.919623649441732,Poorer,1,NA,2,1,NA,NA,NA,2,1,750,1,10,1,1,US,0.919623649441732,0.0555555555555556,1,10,0.111111111111111,0.84570765661253,0.025,0.000625,0.005,NA
10204,2,102,0,200,0,250,-1.3819413422565,Poorer,1,1,5,-1,NA,NA,NA,2,1,750,1,10,2,0.5,US,1.3819413422565,0,5,10,0.555555555555556,1.9097618734377,0.025,0.000625,0,NA
10204,3,102,0,200,150,400,-1.59001333758646,Poorest,1,0.8,5,2,NA,NA,NA,2,1,750,1,10,5,0.8,US,1.59001333758646,0,2,9,0.25,2.52814241370283,0.04,0.0016,0.015,NA
10204,4,102,0,200,250,650,-1.68081241776867,Poorest,1,1,5,2,NA,NA,NA,2,1,750,1,10,5,1,US,1.68081241776867,0,1,9,0.125,2.82513038372536,0.065,0.004225,0.025,NA
10204,5,102,0,200,250,900,-1.42440465960938,Poorer,1,1,6,2,NA,NA,NA,2,1,750,1,10,5,1,US,1.42440465960938,0,2,9,0.25,2.02892863431691,0.09,0.0081,0.025,NA
10204,6,102,0,200,300,1200,-1.44267141546789,Poorer,1,1,7,1,NA,NA,NA,2,1,750,1,10,6,1,US,1.44267141546789,0,1,9,0.125,2.08130081300812,0.12,0.0144,0.03,NA
10204,7,102,0,200,250,1450,-1.23420143651828,Poorer,1,1,6,2,NA,NA,NA,2,1,750,1,10,7,0.857142857142857,US,1.23420143651828,0,1,9,0.125,1.52325318590379,0.145,0.021025,0.025,NA
10204,8,102,0,200,300,1750,-1.29455939563436,Poorer,1,1,6,2,NA,NA,NA,2,1,750,1,10,6,1,US,1.29455939563436,0,3,9,0.375,1.6758840288252,0.175,0.030625,0.03,NA
10204,9,102,0,200,200,1950,-1.29191461595793,Poorer,1,1,6,1,NA,NA,NA,2,1,750,1,10,6,0.833333333333333,US,1.29191461595793,0,0,9,0,1.66904337492573,0.195,0.038025,0.02,NA
10205,0,102,0,200,NA,200,-0.774596669241483,Poorer,NA,NA,1,-1,NA,NA,NA,2,-1,700,1,10,NA,NA,US,0.774596669241483,0.277777777777778,0,10,0,0.599999999999999,0.02,4e-04,NA,NA
10205,1,102,0,200,50,250,-0.919623649441732,Poorer,1,NA,6,1,NA,NA,NA,2,-1,700,1,10,1,1,US,0.919623649441732,0.0555555555555556,5,10,0.555555555555556,0.84570765661253,0.025,0.000625,0.005,NA
10205,2,102,0,200,300,550,-0.729055668749494,Poorer,1,1,8,1,NA,NA,NA,2,-1,700,1,10,6,1,US,0.805225663991978,0.333333333333333,2,10,0.222222222222222,0.531522168135772,0.055,0.003025,0.03,NA
10205,3,102,0,200,300,850,-0.599312719551819,Poorer,1,1,8,0,NA,NA,NA,2,-1,700,1,10,8,0.875,US,0.758314053310465,0.375,0,9,0,0.359175735816597,0.085,0.007225,0.03,NA
10205,4,102,0,200,400,1250,-0.411387654698624,Middle,1,0.875,8,1,NA,NA,NA,2,-1,700,1,10,8,1,US,0.634712381535021,0.375,1,9,0.125,0.169239802438434,0.125,0.015625,0.04,NA
10205,5,102,0,200,200,1450,-0.431333805374671,Middle,1,1,8,-1,NA,NA,NA,2,-1,700,1,10,8,0.75,US,0.631954179967541,0.375,1,9,0.125,0.186048851658995,0.145,0.021025,0.02,NA
10205,6,102,0,200,400,1850,-0.27050089040023,Middle,1,0.75,8,1,NA,NA,NA,2,-1,700,1,10,8,1,US,0.551020332296764,0.5,0,9,0,0.0731707317073172,0.185,0.034225,0.04,NA
10205,7,102,0,200,200,2050,-0.333567955815752,Middle,1,1,8,-1,NA,NA,NA,2,-1,700,1,10,8,0.75,US,0.567065524886778,0.5,0,9,0,0.111267581147099,0.205,0.042025,0.02,NA
10205,8,102,0,200,400,2450,-0.207129503301498,Middle,1,0.75,8,1,NA,NA,NA,2,-1,700,1,10,8,1,US,0.509193362282849,0.5,1,9,0.125,0.0429026311379253,0.245,0.060025,0.04,NA
10205,9,102,0,200,700,3150,0.463139201947183,Middle,0,1,7,1,NA,NA,NA,2,-1,700,1,10,8,0.875,US,0.203131228924203,0.625,2,9,0.25,0.214497920380274,0.315,0.099225,0.07,NA
10205,10,102,0,200,150,3300,0.1898003105288,Middle,1,0.857142857142857,6,1,NA,NA,NA,2,-1,700,1,10,7,0.714285714285714,US,0.301955039477636,0.571428571428571,2,8,0.285714285714286,0.0360241578768289,0.33,0.1089,0.015,NA
10205,11,102,0,200,0,3300,-0.0693728269715223,Middle,1,0.833333333333333,6,-1,NA,NA,NA,2,-1,700,1,10,6,0.5,US,0.416236961829134,0.571428571428571,0,8,0,0.00481258912202077,0.33,0.1089,0,NA
10205,12,102,0,200,100,3400,0,Middle,1,0.5,4,-1,NA,NA,NA,2,-1,700,1,10,6,0.666666666666667,US,0.342150993888784,0.666666666666667,3,7,0.5,0,0.34,0.1156,0.01,NA
10205,13,102,0,200,100,3500,-0.135575370691958,Middle,1,1,3,-1,NA,NA,NA,2,-1,700,1,10,4,0.75,US,0.381305730071133,0.666666666666667,1,7,0.166666666666667,0.0183806811382618,0.35,0.1225,0.01,NA
10205,14,102,0,200,150,3650,-0.209582343043268,Middle,1,1,3,-1,NA,NA,NA,2,-1,700,1,10,3,1,US,0.436629881340141,0.5,2,7,0.333333333333333,0.0439247585155061,0.365,0.133225,0.015,NA
10206,0,102,0,1150,NA,1150,1.16189500386223,Richer,NA,NA,3,0,NA,male,-6,2,0,700,3,10,NA,NA,Other,0,0.833333333333333,0,10,0,1.35000000000001,0.115,0.013225,NA,36
10206,1,102,0,1150,150,1300,1.22616486592231,Richer,1,NA,6,2,NA,male,-6,2,0,700,3,10,3,1,Other,0,0.888888888888889,3,10,0.333333333333333,1.50348027842228,0.13,0.0169,0.015,36
10206,2,102,0,1150,200,1500,1.33841563068937,Richer,1,1,7,1,NA,male,-6,2,0,700,3,10,6,0.833333333333333,Other,0,1,4,10,0.444444444444444,1.79135640047362,0.15,0.0225,0.02,36
10206,3,102,0,1150,150,1650,1.16193282362087,Richer,1,0.857142857142857,6,1,NA,male,-6,2,0,700,3,10,7,0.714285714285714,Other,0,1,0,9,0,1.35008788660757,0.165,0.027225,0.015,36
10206,4,102,0,1150,300,1950,1.06960790221642,Richer,1,0.833333333333333,7,2,NA,male,-6,2,0,700,3,10,6,1,Other,0.0117539329913893,0.8125,1,9,0.125,1.14406106448381,0.195,0.038025,0.03,36
10206,5,102,0,1150,600,2550,1.55480790309474,Richest,0,1,6,-1,NA,male,-6,2,0,700,3,10,7,0.857142857142857,Other,0,1,2,9,0.25,2.41742761552586,0.255,0.065025,0.06,36
10206,6,102,0,1150,300,2850,1.53283837893463,Richest,1,0.833333333333333,7,1,NA,male,-6,2,0,700,3,10,6,1,Other,0,1,1,9,0.125,2.34959349593494,0.285,0.081225,0.03,36
10206,7,102,0,1150,600,3450,1.76791016582348,Richest,0,1,5,-1,NA,male,-6,2,0,700,3,10,7,0.857142857142857,Other,0,1,0,9,0,3.125506354422,0.345,0.119025,0.06,36
10206,8,102,0,1150,250,3700,1.73470959015005,Richest,1,1,5,2,NA,male,-6,2,0,700,3,10,5,1,Other,0,1,1,9,0.125,3.00921736215855,0.37,0.1369,0.025,36
10206,9,102,0,1150,150,3850,1.48692059572517,Richer,1,1,5,2,NA,male,-6,2,0,700,3,10,5,0.8,Other,0,1,1,9,0.125,2.21093285799169,0.385,0.148225,0.015,36
10206,10,102,0,1150,500,4350,1.63918450002145,Richest,0,0.8,5,1,NA,male,-6,2,0,700,3,10,5,1,Other,0,1,5,8,0.714285714285714,2.68692582511057,0.435,0.189225,0.05,36
10206,11,102,0,1150,400,4750,1.71890449051661,Richest,0,1,5,1,NA,male,-6,2,0,700,3,10,5,0.8,Other,0,1,0,8,0,2.95463264751817,0.475,0.225625,0.04,36
10206,12,102,0,1150,500,5250,2.06086296319058,Richest,0,0.8,4,2,NA,male,-6,2,0,700,3,10,5,1,Other,0,1,3,7,0.5,4.24715615305066,0.525,0.275625,0.05,36
10206,13,102,0,1150,100,5350,2.05905094238412,Richest,1,1,4,1,NA,male,-6,2,0,700,3,10,4,0.75,Other,0,1,0,7,0,4.23969078333293,0.535,0.286225,0.01,36
10206,14,102,0,1150,100,5450,1.99103225891104,Richest,1,0.75,4,1,NA,male,-6,2,0,700,3,10,4,0.75,Other,0,1,1,7,0.166666666666667,3.9642094560244,0.545,0.297025,0.01,36
10206,15,102,0,1150,300,5750,1.76607807205874,Richest,0,0.75,3,1,NA,male,-6,2,0,700,3,10,4,0.75,Other,0,1,1,6,0.2,3.11903175660672,0.575,0.330625,0.03,36
10208,0,102,0,200,NA,200,-0.774596669241483,Poorer,NA,NA,3,0,NA,male,20,2,0,450,3,10,NA,NA,US,0.774596669241483,0.277777777777778,0,10,0,0.599999999999999,0.02,4e-04,NA,400
10208,1,102,0,200,150,350,-0.71526283845468,Poorer,1,NA,4,2,NA,male,20,2,0,450,3,10,3,1,US,0.766353041201443,0.388888888888889,2,10,0.222222222222222,0.511600928074246,0.035,0.001225,0.015,400
10208,2,102,0,200,200,550,-0.729055668749494,Poorer,1,1,7,2,NA,male,20,2,0,450,3,10,4,1,US,0.805225663991978,0.333333333333333,5,10,0.555555555555556,0.531522168135772,0.055,0.003025,0.02,400
10208,3,102,0,200,250,800,-0.709390566000112,Poorer,1,1,7,1,NA,male,20,2,0,450,3,10,7,0.857142857142857,US,0.831699284275994,0.25,1,9,0.125,0.503234975129959,0.08,0.0064,0.025,400
10208,4,102,0,200,350,1150,-0.622958448543631,Poorer,1,0.857142857142857,7,2,NA,male,20,2,0,450,3,10,7,1,US,0.775759577431692,0.25,1,9,0.125,0.388077228611888,0.115,0.013225,0.035,400
10208,5,102,0,200,150,1300,-0.702171311075045,Poorer,1,1,6,-1,NA,male,20,2,0,450,3,10,7,0.714285714285714,US,0.812512517101124,0.25,3,9,0.375,0.493044550096848,0.13,0.0169,0.015,400
